fixture,category,node_count,group,tool,format,raster_density,primary,eligible,expected_measured,measured_attempts,successes,failures,missing_measurements,median_ms,ci95_low_ms,ci95_high_ms,min_ms,q25_ms,q75_ms,p95_ms,max_ms,measured_output_hash_count,output_stable,output
jupyter_k8s_oidc,real-world,23,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,878.15875,872.6070205,893.5047085000001,854.770125,872.56926,897.4232715,924.6523895500002,1057.712041,1,True,renders/plantuml-dot/jupyter_k8s_oidc.svg
leios_simulator,real-world,20,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,235.4275415,232.7865415,239.15252099999998,228.858417,231.521979,240.31160475,256.5194931500001,379.199209,1,True,renders/d2-dagre/leios_simulator.png
leios_simulator,real-world,20,svg,d2-dagre,svg,,True,True,20,20,20,0,0,23.906478999999997,23.139604,26.3311875,22.64575,23.069281,27.16944775,37.59629725,37.674791,1,True,renders/d2-dagre/leios_simulator.svg
leios_simulator,real-world,20,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,643.571604,641.38525,648.1941664999999,616.506834,640.4961355,649.8936455,675.0303854500002,757.540459,1,True,renders/mermaid-dagre/leios_simulator.png
leios_simulator,real-world,20,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,405.16641649999997,399.237396,412.05702099999996,391.374125,398.91516675,413.14509375,462.35021215000006,582.204666,1,True,renders/mermaid-dagre/leios_simulator.svg
leios_simulator,real-world,20,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,311.1491045,307.5345835,314.3051875,305.371709,307.17163600000003,316.1428645,324.81269135,327.567375,1,True,renders/graphviz-dot/leios_simulator.png
leios_simulator,real-world,20,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,76.3324165,75.1813335,78.087583,71.127583,74.3413125,78.53985399999999,90.6805077,95.1425,1,True,renders/graphviz-dot/leios_simulator.svg
leios_simulator,real-world,20,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1211.9916254999998,1200.963896,1248.6794585,1173.602083,1198.4514065,1258.1340315,1346.088458,1388.482208,1,True,renders/plantuml-dot/leios_simulator.png
leios_simulator,real-world,20,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,875.911438,866.9587495000001,884.865646,855.794666,865.71862475,886.5757085,914.4968316,915.734959,1,True,renders/plantuml-dot/leios_simulator.svg
lion_reader_frontend,real-world,19,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,410.865291,404.055729,421.148041,399.648292,403.61983299999997,424.4972705,444.96095655,445.714583,1,True,renders/d2-dagre/lion_reader_frontend.png
